panel_id,agent,agent_model,agent_modality,agent_label,agent_confidence,is_single_panel,is_topology_target,has_visible_watermark,geometry_usable,agent_reason,agent_visible_cues,elapsed_sec,error,raw_response
_P3_staging_batch1/06(背面通讯接线图)#panel_000,doubao,doubao-seed-2-0-pro-260215,dry_run,uncertain,0.45,True,True,False,True,dry-run heuristic by doubao,dry_run,0.0,,
_P3_staging_batch1/06(背面通讯接线图)#panel_000,deepseek,deepseek-v4-pro,dry_run,uncertain,0.45,True,True,False,True,dry-run heuristic by deepseek,dry_run,0.0,,
_P3_staging_batch1/06(背面通讯接线图)#panel_000,zhipu,glm-5.2,dry_run,uncertain,0.45,True,True,False,True,dry-run heuristic by zhipu,dry_run,0.0,,
_P1_staging/某电厂GIS室接地布置图#panel_000,doubao,doubao-seed-2-0-pro-260215,dry_run,uncertain,0.45,True,True,False,True,dry-run heuristic by doubao,dry_run,0.0,,
_P1_staging/某电厂GIS室接地布置图#panel_000,deepseek,deepseek-v4-pro,dry_run,uncertain,0.45,True,True,False,True,dry-run heuristic by deepseek,dry_run,0.0,,
_P1_staging/某电厂GIS室接地布置图#panel_000,zhipu,glm-5.2,dry_run,uncertain,0.45,True,True,False,True,dry-run heuristic by zhipu,dry_run,0.0,,
_P3_staging_batch1/过电流保护的电磁操作 (gb4728_3_2-20)#panel_000,doubao,doubao-seed-2-0-pro-260215,dry_run,uncertain,0.45,True,True,False,True,dry-run heuristic by doubao,dry_run,0.0,,
_P3_staging_batch1/过电流保护的电磁操作 (gb4728_3_2-20)#panel_000,deepseek,deepseek-v4-pro,dry_run,uncertain,0.45,True,True,False,True,dry-run heuristic by deepseek,dry_run,0.0,,
_P3_staging_batch1/过电流保护的电磁操作 (gb4728_3_2-20)#panel_000,zhipu,glm-5.2,dry_run,uncertain,0.45,True,True,False,True,dry-run heuristic by zhipu,dry_run,0.0,,
_P3_staging_batch1/500KVA有载调压箱变系统图#panel_000,doubao,doubao-seed-2-0-pro-260215,dry_run,uncertain,0.45,True,True,False,True,dry-run heuristic by doubao,dry_run,0.0,,
_P3_staging_batch1/500KVA有载调压箱变系统图#panel_000,deepseek,deepseek-v4-pro,dry_run,uncertain,0.45,True,True,False,True,dry-run heuristic by deepseek,dry_run,0.0,,
_P3_staging_batch1/500KVA有载调压箱变系统图#panel_000,zhipu,glm-5.2,dry_run,uncertain,0.45,True,True,False,True,dry-run heuristic by zhipu,dry_run,0.0,,
_P3_staging_batch3/WGB-113N 馈线保护原理图(手车)#panel_000,doubao,doubao-seed-2-0-pro-260215,dry_run,uncertain,0.45,True,True,False,True,dry-run heuristic by doubao,dry_run,0.0,,
_P3_staging_batch3/WGB-113N 馈线保护原理图(手车)#panel_000,deepseek,deepseek-v4-pro,dry_run,uncertain,0.45,True,True,False,True,dry-run heuristic by deepseek,dry_run,0.0,,
_P3_staging_batch3/WGB-113N 馈线保护原理图(手车)#panel_000,zhipu,glm-5.2,dry_run,uncertain,0.45,True,True,False,True,dry-run heuristic by zhipu,dry_run,0.0,,
_P3_staging_batch3/WGB-114N 馈线保护原理图(手车)#panel_000,doubao,doubao-seed-2-0-pro-260215,dry_run,uncertain,0.45,True,True,False,True,dry-run heuristic by doubao,dry_run,0.0,,
_P3_staging_batch3/WGB-114N 馈线保护原理图(手车)#panel_000,deepseek,deepseek-v4-pro,dry_run,uncertain,0.45,True,True,False,True,dry-run heuristic by deepseek,dry_run,0.0,,
_P3_staging_batch3/WGB-114N 馈线保护原理图(手车)#panel_000,zhipu,glm-5.2,dry_run,uncertain,0.45,True,True,False,True,dry-run heuristic by zhipu,dry_run,0.0,,
